Aplicacion,Fecha,url,Canal_ID,Fecha_ID,Empresa_ID,Aplicacion_ID,Junta_ID,Posicion_ID
193,2026-01-27,https://www.linkedin.com/jobs/view/4366034047/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=cgnEsrAsHUus5NzCyobgIA%3D%3D&trackingId=arlP4KOWmCTKY6fDH53AjQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BBH2gR8O8SFqu%2FBxw%2B12AaQ%3D%3D&lici=arlP4KOWmCTKY6fDH53AjQ%3D%3D,1,31,162,187,5,
194,2026-01-27,https://www.linkedin.com/jobs/view/4366327884/?eBP=BUDGET_EXHAUSTED_JOB&refId=cgnEsrAsHUus5NzCyobgIA%3D%3D&trackingId=UuGl96S5wxDgzwvdqPZRYg%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3B7w8SoLd%2FSpuDie9HUtQ2pg%3D%3D&lici=UuGl96S5wxDgzwvdqPZRYg%3D%3D,1,31,163,188,6,
195,2026-01-27,https://www.linkedin.com/jobs/view/4366379131/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Qfsbz935ExRE8QCWpqNpKQ%3D%3D&trackingId=%2BuAZazUr75MCyU21wVp%2Fmw%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BXjvZh9V9SWCKbaVdIbCWRg%3D%3D&lici=%2BuAZazUr75MCyU21wVp%2Fmw%3D%3D,1,31,164,189,6,
196,2026-01-27,https://www.linkedin.com/jobs/view/4365998441/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Qfsbz935ExRE8QCWpqNpKQ%3D%3D&trackingId=845f5HH9xPPPbNBVWyk2ZQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BXjvZh9V9SWCKbaVdIbCWRg%3D%3D&lici=845f5HH9xPPPbNBVWyk2ZQ%3D%3D,1,31,165,190,6,
197,2026-01-28,https://www.linkedin.com/jobs/view/4306854311/?alternateChannel=search&eBP=NON_CHARGEABLE_CHANNEL&refId=OMDMG9sm7%2FLuvRqjE4uu4g%3D%3D&trackingId=q5e7UqS%2FViJdOcxtyLhx7A%3D%3D&trk=d_flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BoRE4rFCQRUe1ahI2RVfm0Q%3D%3D,1,32,166,191,6,
198,2026-01-29,https://job-boards.eu.greenhouse.io/neoris/jobs/4766993101,2,33,167,192,6,
199,2026-02-02,https://mx.computrabajo.com/desarrollo-logistico,3,34,168,193,6,
200,2026-02-02,https://mx.computrabajo.com/trabajo-de-analista-de-datos-en-nuevo-leon#AEABC82E4704BC1D61373E686DCF3405,3,34,169,194,6,
201,2026-02-02,https://mx.indeed.com/rc/clk?jk=750eaedcece4fb87&bb=zYiudPz0oONNED-CqObqvgKyWTSNlimw7bpLN0H6MxtXOhbVW2YJFqEnt8TnGsoZ5Qz6EF2BZhDtkD3_FxPHW_x3YbzfikHNtuVzGpgoYWnc6TbzokBjHeUiWA51HxCl&xkcb=SoCq67M3nQ29bky7sR0HbzkdCdPP&fccid=c8f519412936f4e3&vjs=3,5,34,170,195,6,
202,2026-02-02,https://mx.indeed.com/rc/clk?jk=0f15b247dae9288b&bb=zYiudPz0oONNED-CqObqvqbzRoHO60nDCUj-Pd4U4UOSpNMOqht3bG4jtjuCjF99MsrGHxzg7ewBBsyQkiAVe-GU_UZ14-WvUhBDLewaQYd0FyyWnQ0wXGfJrnSYxCfK&xkcb=SoCD67M3nQ29bky7sR0FbzkdCdPP&fccid=5bfbe26dd4d40680&vjs=3,5,34,171,196,6,
203,2026-02-02,https://mx.indeed.com/rc/clk?jk=9f5c1a95fc7d95c7&bb=5wYZoHHy_rjmgbAnnTI4qErYi4E2mXPhMKLZU-_QI8sGTyPG2x4hhOWHNc3-BEGAdI44dNliJwYflI6pnybHEvSwBjK_J_Y4_FxfoemVQkHDDofUbWI4UD3AjGgElrLh&xkcb=SoD867M3nRJ6F_yclx0NbzkdCdPP&fccid=be263221f6fab5cf&vjs=3,5,34,49,197,6,
204,2026-02-02,https://mx.indeed.com/rc/clk?jk=75e70de3b6886ca1&bb=5wYZoHHy_rjmgbAnnTI4qPANvQqPzng9jPJYt28vPhi8RjTi7fnauQqQSd_UfXjN_Szm0dHk-10pmjwq6FGBE1uDfT642Zi4IzyivxOdMqs0lXzzh16v97B_Rxx5w8mD&xkcb=SoCb67M3nRJ6F_yclx0FbzkdCdPP&fccid=dc9af9f67b31298b&vjs=3,5,34,172,198,6,
205,2026-02-02,https://mx.indeed.com/rc/clk?jk=d03bccfcdbeaa015&bb=Q5ijMyUFSj8tIXvONZC4-Liec5IWuhCRkXVfkvTnTOFNiTj2Mr71zIygHHJdEUZ8nJMe9olv3sUMG2pHX2La5xT0XRFuCkLmfwNGYZzaFQEZrXHHjFm8dG3n5qtUIJ0Z&xkcb=SoBD67M3nRLwz8AVEr0NbzkdCdPP&fccid=c1f583e22ebf0f6e&vjs=3,5,34,173,199,6,
206,2026-02-02,https://mx.indeed.com/rc/clk?jk=f5f45e7327b09b6a&bb=rQaUaEx8yrDFYzUIiEZUXbDIzL-CZqakLjUazmzxw2mlPtCV1RkccfyI9j5kM6cWJj4lzB1mxjuO_SuyuHQ2JNlU-HhhoQhlORQHfA1nV45GUv_Wtrz0p6Y_AIK2XWcW&xkcb=SoBu67M3nRM-_IATmD0NbzkdCdPP&fccid=997a281015ef4dc2&vjs=3,5,34,174,200,6,
207,2026-02-02,https://mx.indeed.com/rc/clk?jk=2b16a8dc35cc41b2&bb=rQaUaEx8yrDFYzUIiEZUXSsEn1EpQVyWkZ9Gb63peMZ5bHvd9zIu0qDJv1QdCl4nwtzW1MVLgodol-L0jnUpTOdFFdVGHeYwJbyF_s8FWH9JSkpGecrpyozNNebgV7Lh&xkcb=SoDa67M3nRM-_IATmD0MbzkdCdPP&fccid=12e17ece3aa8f9b9&vjs=3,5,34,147,201,6,
208,2026-02-02,https://mx.indeed.com/rc/clk?jk=ee1ab275df81d264&bb=SH8m9Mke5UOihVfV6fCys5dOZM7k5xfPbI_at7W3uaU36u9wgy_raPYKGORI01ojJ9BubzqJniTtxI7nim6cfv130KQKBaytuDZ2qwoK5TChSWymBSPaJRzRY77637c4&xkcb=SoAD67M3nRBAjIAVEr0LbzkdCdPP&fccid=f7c3c2d35dd92dfe&vjs=3,5,34,175,202,6,
209,2026-02-02,https://www.occ.com.mx/empleos/bolsa-de-trabajo-administradora-de-activos-fibra-inn-sc/de-analista/en-nuevo-leon/,6,34,176,203,6,
210,2026-02-02,https://www.occ.com.mx/empleos/trabajo-en-tecnologias-de-la-informacion-sistemas/en-nuevo-leon?page=3&jobid=20949611,6,34,177,204,6,
211,2026-02-02,https://www.occ.com.mx/empleos/bolsa-de-trabajo-Apoyo-al-Desarrollo-Mexicano--S-C-/?jobid=20944520,6,34,178,205,6,
212,2026-02-02,https://www.occ.com.mx/empleos/en-nuevo-leon/nivel-universitario-titulado?smin=20000&smax=30000&page=4&jobid=20937963,6,34,179,206,6,
213,2026-02-02,https://www.occ.com.mx/empleo/oferta/20944237/?returnURL=empleos%2fen-nuevo-leon%2fnivel-universitario-titulado%3fsmin%3d20000%26smax%3d30000%26page%3d4%26jobid%3d20937963&sec=sim&simval=0.0#lc=OfferDetail-Similars-0,6,34,179,207,6,
214,2025-12-05,https://www.occ.com.mx/empleos/en-nuevo-leon/nivel-universitario-titulado?smin=20000&smax=30000&page=7&jobid=20941833,6,7,180,208,6,
215,2025-12-05,https://www.occ.com.mx/empleos/en-nuevo-leon/nivel-universitario-titulado?smin=20000&smax=30000&page=10&jobid=20940503,6,7,181,209,6,
216,2025-12-05,https://www.occ.com.mx/empleo/oferta/20915479/?returnURL=%2fempleos%2fen-nuevo-leon%2fnivel-universitario-titulado%3fsmin%3d20000%26smax%3d30000%26page%3d10%26jobid%3d20940503&sec=sim&simval=0.0#lc=OfferDetail-Similars-2,6,7,182,210,6,
217,2025-12-05,https://www.occ.com.mx/empleo/oferta/20924373/?returnURL=%2fempleos%2fen-nuevo-leon%2fnivel-universitario-titulado%3fsmin%3d20000%26smax%3d30000%26page%3d10%26jobid%3d20940503&sec=sim&simval=0.0#lc=OfferDetail-Similars-1,6,7,183,211,6,
219,2025-12-05,https://www.occ.com.mx/empleo/oferta/20946810/?returnURL=empleos%2fen-nuevo-leon%2fnivel-universitario-titulado%3fsmin%3d20000%26smax%3d30000%26page%3d14%26jobid%3d20941946&sec=sim&simval=0.0#lc=OfferDetail-Similars-1,6,7,184,212,6,
220,2025-12-05,https://www.occ.com.mx/empleo/oferta/20889563/?returnURL=%2fempleos%2fen-nuevo-leon%2fnivel-universitario-titulado%3fsmin%3d20000%26smax%3d30000%26page%3d14%26jobid%3d20941946&sec=sim&simval=0.0#lc=OfferDetail-Similars-0,6,7,185,213,6,
221,2025-12-05,https://www.occ.com.mx/empleo/oferta/20925250/?returnURL=%2fempleos%2fen-nuevo-leon%2fnivel-universitario-titulado%3fsmin%3d20000%26smax%3d30000%26page%3d14%26jobid%3d20941946&sec=sim&simval=0.0#lc=OfferDetail-Similars-1,6,7,48,214,6,
222,2025-12-05,https://mx.computrabajo.com/trabajo-de-analista-de-datos-en-nuevo-leon?p=4#3A7081C80257AD5E61373E686DCF3405,3,7,186,215,6,
223,2025-12-05,https://mx.indeed.com/rc/clk?jk=88fb3cbf9907fab1&bb=NVXeNNbraAFYSeDN9l4H2jEMdEvy3iC78AjcRnH705KzSV63DKNApRfdKrX8OgoDRs4As1ds4BtNrrftstgiRYACy8AeGN9dU-UWjLVinTXuSdi7QP6IeguGwpaB6Ma2&xkcb=SoC367M3nW3aHeRgmJ0CbzkdCdPP&fccid=96ae6eeb8af402c0&vjs=3,5,7,187,216,6,
224,2025-12-05,https://mx.indeed.com/rc/clk?jk=4e5ed0a5e4e8cccb&bb=hmu_WXrD-it4Nch6dx4Trer5NxlEjlJTBCx9fr9gPRQoJMF2x3PPZ0S-WadxDEwAD1GIpguMheg9QXrWGI3R1c74Gbss7gwjppjgTAQ9Y-uckhTXvq3mj1tvFIbGfsau&xkcb=SoAp67M3nXL154wh750IbzkdCdPP&fccid=ebf2dcf78a24a313&vjs=3,5,7,188,217,6,
225,2025-12-05,https://mx.indeed.com/rc/clk?jk=c833c25407febcab&bb=hmu_WXrD-it4Nch6dx4TrddkfvlC8irlDUSnGcvY68yq0uEaWi2biDkhwLsvBKTFMUg3C9DSN_IIu-z_vX3qX8NjIz3wyl5asO-0j98n0d6JeMJDbGdnzr2HhkqhmVr6&xkcb=SoB067M3nXL154wh750GbzkdCdPP&fccid=7cf06c7d7712c489&cmp=Delking-Restaurants&ti=Data+engineer&vjs=3,5,7,189,218,6,
226,2025-12-05,https://mx.indeed.com/rc/clk?jk=8c585f299b444b66&bb=5y413-8vx6VBLWR-AGw_f4OrefuzCiOeGg8rfweaWcCbuCCi4oRkC4AOFvLvAnl9vg-TObNAF-D9y_LrU5oA8tP3v4vIribnEDZg1f46xK0_7iEOvORYuByNrCaNjhN0&xkcb=SoC967M3nXN56Gxf7x0KbzkdCdPP&fccid=e4a1b494028ed0ef&cmp=SENDA-CITI&ti=Analista+de+inteligencia+artificial&vjs=3,5,7,190,219,6,
227,2025-12-05,https://www.glassdoor.com.mx/partner/jobListing.htm?pos=312&ao=1136043&s=58&guid=0000019c2e375589be953f482efae446&src=GD_JOB_AD&t=SR&vt=w&uido=A6C9677A21DE3AF98CE6FF54EB8626F6&ea=1&cs=1_4c500208&cb=1770301905053&jobListingId=1010017113364&jrtk=5-yul1-0-1jgn3elrf2nvs000-f8ed6efd79cddbfd,4,7,191,220,6,
228,2025-12-05,https://torre.ai/post/GdjqEJXw-simera-data-engineer-1?t=1770303145477&r=elSXCX6j,7,7,192,221,6,
229,2025-12-05,https://www.linkedin.com/jobs/view/4368650483/?eBP=NON_CHARGEABLE_CHANNEL&refId=8rA5hK8Ko52GsHtucA6fFg%3D%3D&trackingId=KCGzL%2F28tsFh%2FjOQ5qKWJg%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BmLvfueUUTd6Ys0cgvbYeyQ%3D%3D&lici=KCGzL%2F28tsFh%2FjOQ5qKWJg%3D%3D,1,7,193,222,6,
230,2025-12-05,https://www.linkedin.com/jobs/view/4350246433/?eBP=NON_CHARGEABLE_CHANNEL&refId=sqWLuJkLVMJb1QD56I0IOw%3D%3D&trackingId=wKFMrQIgij7vgot81CaeLQ%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3B4OXOBSc8TYKO5bi2iyI6vg%3D%3D&lici=wKFMrQIgij7vgot81CaeLQ%3D%3D,1,7,194,223,6,
231,2025-12-05,https://www.linkedin.com/jobs/view/4368777239/?eBP=NON_CHARGEABLE_CHANNEL&refId=2IOHMEQ7qvr05aK0LRrzPQ%3D%3D&trackingId=ctiB2C08qIYLf7W5V2uqiw%3D%3D&trk=flagship3_search_srp_jobs&lipi=urn%3Ali%3Apage%3Ad_flagship3_search_srp_jobs%3BAt9po4SQS12WinkMR0Hz%2Bg%3D%3D&lici=ctiB2C08qIYLf7W5V2uqiw%3D%3D,1,7,195,224,6,
